"","playId","gameId.x","avg_linemen_dist","avg_qb_dist","avg_area","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","passResult","penaltyYards","prePenaltyPlayResult","playResult","foulName1","foulNFLId1","foulName2","foulNFLId2","foulName3","foulNFLId3","absoluteYardlineNumber","offenseFormation","personnelO","defendersInBox","personnelD","dropBackType","pff_playAction","pff_passCoverage","pff_passCoverageType","gameId.y","hit","hurry","sack","bad_thing"
"59",1203,2021090900,1.64217808454435,47.4716321609079,130.02299047619,"(12:07) (Shotgun) T.Brady pass short middle to R.Gronkowski to DAL 43 for 5 yards (D.Lawrence).",2,2,8,"TB","DAL","DAL",48,"12:07",7,7,"C",NA,5,5,NA,NA,NA,NA,NA,NA,58,"SHOTGUN","1 RB, 2 TE, 2 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021090900,0,0,0,"0"
"60",1206,2021091200,2.1303415669157,41.6934549861203,258.005656410256,"(13:45) (No Huddle, Shotgun) J.Hurts pass incomplete short middle to M.Sanders (J.Bullard).",2,1,10,"PHI","ATL","ATL",42,"13:45",6,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,68,"SHOTGUN","1 RB, 2 TE, 2 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021091910,0,0,0,"0"
"61",1212,2021091205,2.19197939435246,39.1280160569073,191.027115079365,"(13:06) (Shotgun) T.Lawrence pass incomplete short middle to J.O'Shaughnessy. Penalty on JAX, Illegal Formation, declined. PENALTY on HOU-M.Collins, Roughing the Passer, 15 yards, enforced at HOU 40 - No Play.",2,3,19,"JAX","HOU","HOU",40,"13:06",14,0,"I",15,0,15,"Roughing the Passer",43356,NA,NA,NA,NA,50,"EMPTY","1 RB, 1 TE, 3 WR",5,"3 DL, 3 LB, 5 DB",NA,0,"Cover-3","Zone",2021103104,1,0,0,"1"
"62",1212,2021091209,2.42134167000689,43.5006493443197,211.135308108108,"(8:29) (Shotgun) P.Mahomes pass deep left to T.Hill to CLE 22 for 22 yards (J.Johnson) [T.McKinley]. Penalty on CLE-M.Garrett, Defensive Offside, declined.",2,3,4,"KC","CLE","CLE",44,"08:29",3,15,"C",0,22,22,"Defensive Offside",44813,NA,NA,NA,NA,66,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021103104,1,0,0,"1"
"63",1214,2021091208,2.20901737338315,42.9103950270929,198.920236190476,"(10:38) (Shotgun) J.Herbert pass deep left to J.Guyton to WAS 21 for 22 yards (K.Fuller).",2,3,3,"LAC","WAS","WAS",43,"10:38",6,7,"C",NA,22,22,NA,NA,NA,NA,NA,NA,53,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021100307,0,0,0,"0"
"64",122,2021091200,1.94192068314973,39.7943858128946,197.8960725,"(13:45) (No Huddle) M.Ryan pass short right to C.Patterson to PHI 42 for 1 yard (D.Slay; A.Singleton).",1,2,6,"ATL","PHI","PHI",43,"13:45",0,0,"C",NA,1,1,NA,NA,NA,NA,NA,NA,67,"SINGLEBACK","2 RB, 2 TE, 1 WR",6,"4 DL, 2 LB, 5 DB","DESIGNED_ROLLOUT_RIGHT",1,"Cover-2","Zone",2021091200,0,0,0,"0"
"65",1225,2021091210,3.09486484866864,50.5511643137848,284.451861333333,"(9:36) T.Tagovailoa pass incomplete deep middle to D.Parker (J.Jackson).",2,1,10,"MIA","NE","MIA",48,"09:36",3,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,62,"SINGLEBACK","1 RB, 2 TE, 2 WR",6,"4 DL, 2 LB, 5 DB","DESIGNED_ROLLOUT_LEFT",1,"Cover-3","Zone",2021091210,0,0,0,"0"
"66",1226,2021091300,2.29001111777775,42.5148393864875,202.968423484848,"(10:15) (Shotgun) L.Jackson pass short middle to S.Watkins pushed ob at LV 14 for 29 yards (N.Kwiatkoski) [J.Hankins].",2,2,14,"BAL","LV","LV",43,"10:15",0,7,"C",NA,29,29,NA,NA,NA,NA,NA,NA,53,"EMPTY","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021092613,1,1,0,"1"
"67",1227,2021090900,2.04710474669565,42.1594449564129,233.49567654321,"(11:29) (Shotgun) T.Brady pass short right to C.Godwin pushed ob at DAL 24 for 19 yards (J.Kearse). Penalty on TB-R.Jensen, Taunting, offsetting. Penalty on DAL-C.Watkins, Unnecessary Roughness, offsetting.",2,3,3,"TB","DAL","DAL",43,"11:29",7,7,"C",0,19,19,"Taunting",40151,"Unnecessary Roughness",44955,NA,NA,53,"SHOTGUN","1 RB, 2 TE, 2 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"2-Man","Man",2021103110,0,1,0,"1"
"68",1234,2021091201,2.27372221395904,90.5505235092587,45.0015787878788,"(10:58) (Shotgun) B.Roethlisberger pass incomplete deep right to D.Johnson (M.Hyde).",2,1,10,"PIT","BUF","PIT",7,"10:58",3,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,103,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","DESIGNED_ROLLOUT_RIGHT",0,"Quarters","Zone",2021102405,0,0,0,"0"
"69",1238,2021091208,2.05430106448424,19.7375079629706,245.387167857143,"(9:57) (Shotgun) J.Herbert pass incomplete short right to M.Williams [J.Allen].",2,1,10,"LAC","WAS","WAS",21,"09:57",6,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,31,"EMPTY","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021101000,0,1,0,"1"
"70",1239,2021091212,2.31268249139248,12.2068451257941,280.5154625,"(4:59) T.Bridgewater scrambles up the middle to NYG 10 for 3 yards (A.Ojulari).",2,1,10,"DEN","NYG","NYG",13,"04:59",7,3,"R",NA,3,3,NA,NA,NA,NA,NA,NA,97,"SINGLEBACK","1 RB, 3 TE, 1 WR",7,"3 DL, 4 LB, 4 DB","SCRAMBLE",0,"Cover-3","Zone",2021102406,0,1,0,"1"
"71",1241,2021091202,2.49633723195388,87.9742683490597,104.125830701754,"(10:49) (Shotgun) Z.Wilson pass short right to C.Davis to NYJ 46 for 35 yards (D.Jackson).",2,2,8,"NYJ","CAR","NYJ",11,"10:49",0,0,"C",NA,35,35,NA,NA,NA,NA,NA,NA,99,"SHOTGUN","1 RB, 2 TE, 2 WR",8,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021091202,0,0,0,"0"
"72",1246,2021091206,2.4717212237196,73.9501616265634,116.541003603604,"(7:04) R.Wilson pass short right to C.Carson pushed ob at SEA 41 for 16 yards (B.Okereke).",2,1,10,"SEA","IND","SEA",25,"07:04",10,14,"C",NA,16,16,NA,NA,NA,NA,NA,NA,85,"SINGLEBACK","1 RB, 1 TE, 3 WR",7,"4 DL, 2 LB, 5 DB","TRADITIONAL",1,"Cover-3","Zone",2021100300,0,1,0,"1"
"73",1247,2021091209,2.6325395073671,20.8687604497928,365.778181578947,"(8:02) P.Mahomes pass short left to T.Kelce to CLE 3 for 19 yards (A.Walker; S.Takitaki).",2,1,10,"KC","CLE","CLE",22,"08:02",3,15,"C",NA,19,19,NA,NA,NA,NA,NA,NA,88,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Quarters","Zone",2021101710,0,0,0,"0"
"74",1249,2021091200,2.03397023275092,36.0092232799953,144.566232258064,"(12:59) (Shotgun) J.Hurts pass incomplete short left to D.Smith (F.Moreau).",2,3,4,"PHI","ATL","ATL",36,"12:59",6,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,74,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"1 DL, 5 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021091200,0,0,0,"0"
"75",125,2021091203,2.37028002161597,75.2035211566902,105.599234375,"(14:10) K.Cousins pass short middle to T.Conklin to MIN 30 for 6 yards (G.Pratt).",1,2,11,"MIN","CIN","MIN",24,"14:10",0,0,"C",NA,6,6,NA,NA,NA,NA,NA,NA,34,"SINGLEBACK","2 RB, 1 TE, 2 WR",7,"5 DL, 2 LB, 4 DB","TRADITIONAL",0,"Cover-3","Zone",2021092600,0,1,0,"1"
"76",1250,2021091300,2.09185607406031,13.1998666687138,304.22275045045,"(9:40) (Shotgun) L.Jackson pass incomplete short middle to J.Oliver.",2,1,10,"BAL","LV","LV",14,"09:40",0,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,24,"SHOTGUN","2 RB, 2 TE, 1 WR",7,"4 DL, 3 LB, 4 DB","TRADITIONAL",0,"Cover-3","Zone",2021101706,0,0,0,"0"
"77",1258,2021091203,2.35328623544442,35.9413772915342,233.543336458333,"(8:22) (Shotgun) K.Cousins pass short right to K.Osborn pushed ob at CIN 11 for 25 yards (J.Bates).",2,3,24,"MIN","CIN","CIN",36,"08:22",0,0,"C",NA,25,25,NA,NA,NA,NA,NA,NA,46,"SHOTGUN","1 RB, 0 TE, 4 WR",6,"4 DL, 1 LB, 6 DB","TRADITIONAL",0,"Cover-1","Man",2021100308,0,1,0,"1"
"78",126,2021091209,2.49924057130379,57.327334103659,130.684763888889,"(13:12) B.Mayfield pass short right to A.Hooper to KC 45 for 14 yards (D.Sorensen).",1,2,4,"CLE","KC","CLE",41,"13:12",0,0,"C",NA,14,14,NA,NA,NA,NA,NA,NA,51,"I_FORM","2 RB, 1 TE, 2 WR",8,"4 DL, 3 LB, 4 DB","DESIGNED_ROLLOUT_RIGHT",1,"Cover-3","Zone",2021101711,1,1,0,"1"
"79",1260,2021091212,1.8867830948811,8.30322571267273,241.104413157895,"(4:17) T.Bridgewater pass short left to A.Okwuegbunam to NYG 4 for 6 yards (L.Ryan). FUMBLES (L.Ryan), RECOVERED by NYG-L.Ryan at NYG 4. L.Ryan ran ob at NYG 4 for no gain. The Replay Official reviewed the loose ball recovery ruling, and the play was Upheld. The ruling on the field stands.",2,2,7,"DEN","NYG","NYG",10,"04:17",7,3,"C",NA,6,6,NA,NA,NA,NA,NA,NA,100,"SINGLEBACK","1 RB, 2 TE, 2 WR",6,"2 DL, 4 LB, 5 DB","DESIGNED_ROLLOUT_LEFT",1,"Red Zone","Other",2021102402,0,1,0,"1"
"80",1265,2021091213,2.36049615974466,45.9031211532971,205.55574137931,"(7:29) (Shotgun) A.Dalton pass incomplete short right to A.Robinson (D.Long).",2,3,2,"CHI","LA","LA",47,"07:29",13,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,63,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021091213,0,0,0,"0"
"81",1267,2021090900,2.60521391934024,23.9136590906945,262.259000793651,"(11:13) T.Brady pass short right to C.Godwin to DAL 7 for 17 yards (A.Brown).",2,1,10,"TB","DAL","DAL",24,"11:13",7,7,"C",NA,17,17,NA,NA,NA,NA,NA,NA,34,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"4 DL, 2 LB, 5 DB","TRADITIONAL",1,"Quarters","Zone",2021110100,1,1,0,"1"
"82",1271,2021091200,2.77391638425514,37.8565975244801,234.654354237288,"(12:55) (Shotgun) J.Hurts pass incomplete deep right.",2,4,4,"PHI","ATL","ATL",36,"12:55",6,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,74,"SHOTGUN","1 RB, 3 TE, 1 WR",6,"3 DL, 4 LB, 4 DB","SCRAMBLE",1,"Cover-2","Zone",2021101006,0,1,1,"1"
"83",1274,2021091211,2.49440355403148,8.22508656837957,242.698583333333,"(3:07) J.Winston pass short right to T.Montgomery pushed ob at GB 4 for 5 yards (C.Sullivan).",2,1,9,"NO","GB","GB",9,"03:07",10,0,"C",NA,5,5,NA,NA,NA,NA,NA,NA,19,"I_FORM","2 RB, 1 TE, 2 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",1,"Cover-1","Man",2021091901,0,0,0,"0"
"84",1278,2021091205,1.95430536737945,20.4870838834459,195.594982857143,"(12:25) T.Lawrence pass deep left to C.Manhertz for 22 yards, TOUCHDOWN.",2,2,7,"JAX","HOU","HOU",22,"12:25",14,0,"C",NA,22,22,NA,NA,NA,NA,NA,NA,32,"EMPTY","1 RB, 2 TE, 2 WR",7,"3 DL, 4 LB, 4 DB","TRADITIONAL",0,"Cover-3","Zone",2021102404,0,1,0,"1"
"85",128,2021091206,2.81360729187777,68.8527639141666,118.782027536232,"(13:52) (Shotgun) C.Wentz pass short middle to M.Strachan to IND 41 for 10 yards (T.Flowers) [B.Mayowa].",1,3,4,"IND","SEA","IND",31,"13:52",0,0,"C",NA,10,10,NA,NA,NA,NA,NA,NA,79,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021103108,1,0,0,"1"
"86",1284,2021091210,2.09220759369641,52.5226209409403,177.88451300813,"(9:25) (Shotgun) T.Tagovailoa pass incomplete short left to J.Waddle.",2,3,10,"MIA","NE","MIA",48,"09:25",3,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,62,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"1 DL, 4 LB, 6 DB","TRADITIONAL",0,"Cover-2","Zone",2021103102,1,0,0,"1"
"87",1293,2021091300,3.40494945661294,15.7161637448016,272.257435205993,"(9:01) (Shotgun) L.Jackson pass short right to M.Brown for 10 yards, TOUCHDOWN.",2,3,6,"BAL","LV","LV",10,"09:01",0,7,"C",NA,10,10,NA,NA,NA,NA,NA,NA,20,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","SCRAMBLE",0,"Red Zone","Other",2021103111,0,1,0,"1"
"88",1295,2021091209,3.90228583019856,16.3728442562973,579.721148148148,"(6:40) P.Mahomes scrambles right end for 5 yards, TOUCHDOWN.",2,2,5,"KC","CLE","CLE",5,"06:40",3,15,"R",NA,5,5,NA,NA,NA,NA,NA,NA,105,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"4 DL, 3 LB, 4 DB","SCRAMBLE",1,"Cover-3","Zone",2021100313,0,1,0,"1"
"89",1296,2021091206,3.40574138815457,56.6719338057772,186.381097777778,"(6:04) R.Wilson pass short right to T.Lockett to SEA 47 for 4 yards (R.Ya-Sin).",2,2,8,"SEA","IND","SEA",43,"06:04",10,14,"C",NA,4,4,NA,NA,NA,NA,NA,NA,67,"SINGLEBACK","1 RB, 1 TE, 3 WR",7,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021101002,0,1,1,"1"
"90",1297,2021091202,2.45044080213867,48.5117362196955,209.468844736842,"(9:43) Z.Wilson pass incomplete short middle to R.Griffin [J.Chinn].",2,1,10,"NYJ","CAR","CAR",49,"09:43",0,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,59,"SINGLEBACK","1 RB, 2 TE, 2 WR",8,"4 DL, 3 LB, 4 DB",NA,1,"Cover-3","Zone",2021091202,1,0,0,"1"
"91",1300,2021091201,2.26669593618077,94.9489014266173,34.8399611111111,"(9:45) (Shotgun) B.Roethlisberger pass incomplete short right to J.Smith-Schuster (T.Johnson).",2,3,12,"PIT","BUF","PIT",5,"09:45",3,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,105,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021091204,0,1,0,"1"
"92",1300,2021091204,2.06822164338712,37.4504212371019,187.71501025641,"(7:01) (No Huddle, Shotgun) J.Goff pass short middle to T.Williams to SF 31 for 7 yards (F.Warner).",2,3,15,"DET","SF","SF",38,"07:01",7,14,"C",NA,7,7,NA,NA,NA,NA,NA,NA,72,"SHOTGUN","1 RB, 2 TE, 2 WR",5,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021091204,0,1,0,"1"
"93",1304,2021091208,2.17340215330308,16.5478717212046,361.965726470588,"(9:14) (Shotgun) J.Herbert pass incomplete short left to K.Allen.",2,3,4,"LAC","WAS","WAS",15,"09:14",6,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,25,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021102407,0,0,0,"0"
"94",1312,2021090900,2.43904234688789,6.51074899414778,196.194716666667,"(9:53) T.Brady pass short right to R.Gronkowski for 2 yards, TOUCHDOWN.",2,2,2,"TB","DAL","DAL",2,"09:53",7,7,"C",NA,2,2,NA,NA,NA,NA,NA,NA,12,"SINGLEBACK","1 RB, 1 TE, 3 WR",7,"4 DL, 2 LB, 5 DB","DESIGNED_ROLLOUT_RIGHT",1,"Cover-1","Man",2021102401,0,1,1,"1"
"95",1319,2021091202,2.42582153847349,48.5762458421362,166.266582882883,"(9:37) (Shotgun) Z.Wilson pass short middle intended for R.Griffin INTERCEPTED by S.Thompson at CAR 39. S.Thompson pushed ob at NYJ 32 for 29 yards (A.Vera-Tucker).",2,2,10,"NYJ","CAR","CAR",49,"09:37",0,0,"IN",NA,0,0,NA,NA,NA,NA,NA,NA,59,"SHOTGUN","1 RB, 2 TE, 2 WR",7,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021100313,0,1,1,"1"
"96",1320,2021091206,2.26868914022126,53.0251351469751,144.06297047619,"(5:22) (Shotgun) R.Wilson pass incomplete short left to F.Swain.",2,3,4,"SEA","IND","SEA",47,"05:22",10,14,"I",NA,0,0,NA,NA,NA,NA,NA,NA,63,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021103112,0,1,0,"1"
"97",1323,2021091210,3.165188678,78.3011262121343,128.055371428571,"(9:11) M.Jones pass short middle to N.Agholor to NE 32 for 12 yards (By.Jones).",2,1,10,"NE","MIA","NE",20,"09:11",3,7,"C",NA,12,12,NA,NA,NA,NA,NA,NA,30,"I_FORM","2 RB, 1 TE, 2 WR",8,"3 DL, 4 LB, 4 DB","TRADITIONAL",1,"Cover-3","Zone",2021091911,0,1,0,"1"
"98",1326,2021091200,2.73460789838475,72.9037172717807,127.727879591837,"(12:25) M.Ryan pass short right to M.Davis to ATL 35 for 9 yards (J.Sweat; E.Wilson) [H.Ridgeway].",2,1,20,"ATL","PHI","ATL",26,"12:25",6,7,"C",NA,9,9,NA,NA,NA,NA,NA,NA,84,"I_FORM","2 RB, 1 TE, 2 WR",7,"4 DL, 2 LB, 5 DB","TRADITIONAL",1,"Cover-3","Zone",2021101705,1,1,0,"1"
"99",1330,2021091213,2.6274206478784,88.8378004341853,60.7559422222222,"(6:36) (Shotgun) M.Stafford sacked at LA 3 for -9 yards (sack split by A.Hicks and R.Quinn).",2,2,9,"LA","CHI","LA",12,"06:36",13,0,"S",NA,-9,-9,NA,NA,NA,NA,NA,NA,98,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021101008,0,1,1,"1"
"100",1344,2021091207,2.17298602977855,16.2741747977093,192.959729166667,"(11:03) (Shotgun) K.Murray pass short left to D.Hopkins for 17 yards, TOUCHDOWN.",2,2,5,"ARI","TEN","TEN",17,"11:03",0,10,"C",NA,17,17,NA,NA,NA,NA,NA,NA,93,"EMPTY","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021091300,0,0,0,"0"
"101",1344,2021091300,2.26362699639946,74.1460721096536,114.265028125,"(8:52) (Shotgun) D.Carr pass short left to A.Ingold pushed ob at LV 30 for 5 yards (D.Elliott).",2,1,10,"LV","BAL","LV",25,"08:52",0,14,"C",NA,5,5,NA,NA,NA,NA,NA,NA,35,"EMPTY","2 RB, 1 TE, 2 WR",5,"3 DL, 4 LB, 4 DB","TRADITIONAL",0,"Cover-3","Zone",2021091300,0,0,0,"0"
"102",135,2021091204,2.66163862432618,40.6738968645784,205.489721296296,"(12:56) (Shotgun) J.Goff pass incomplete short middle to T.Williams [K.Street].",1,2,8,"DET","SF","SF",41,"12:56",0,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,51,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021091204,1,1,0,"1"
"103",1350,2021091202,2.74938516254158,32.0000480617007,327.896375,"(9:26) S.Darnold pass short right to C.McCaffrey to NYJ 17 for 15 yards (C.Mosley).",2,1,10,"CAR","NYJ","NYJ",32,"09:26",0,0,"C",NA,15,15,NA,NA,NA,NA,NA,NA,78,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Cover-3","Zone",2021091202,0,1,0,"1"
"104",1359,2021091205,3.47742032796704,70.5048813000205,149.852675555556,"(11:37) (Shotgun) Ty.Taylor pass deep left to B.Cooks pushed ob at JAX 49 for 24 yards (C.Henderson).",2,2,7,"HOU","JAX","HOU",27,"11:37",14,7,"C",NA,24,24,NA,NA,NA,NA,NA,NA,37,"PISTOL","1 RB, 3 TE, 1 WR",8,"3 DL, 4 LB, 4 DB","TRADITIONAL",1,"Cover-1","Man",2021103109,0,1,1,"1"
"105",1365,2021091204,2.3744290975905,73.2308214863202,129.804511111111,"(6:07) (Shotgun) J.Garoppolo pass short left to K.Juszczyk to SF 32 for 7 yards (A.Oruwariye). PENALTY on DET-C.Harris, Roughing the Passer, 15 yards, enforced at SF 32.",2,1,10,"SF","DET","SF",25,"06:07",10,14,"C",15,7,22,"Roughing the Passer",44834,NA,NA,NA,NA,85,"SHOTGUN","2 RB, 1 TE, 2 WR",7,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Cover-2","Zone",2021102409,1,1,0,"1"
"106",1366,2021091212,2.25327312307392,94.4110703049963,29.5196791666667,"(3:22) D.Jones pass incomplete short left to E.Penny.",2,2,9,"NYG","DEN","NYG",5,"03:22",7,3,"I",NA,0,0,NA,NA,NA,NA,NA,NA,105,"I_FORM","2 RB, 2 TE, 1 WR",8,"3 DL, 4 LB, 4 DB","DESIGNED_ROLLOUT_LEFT",1,"Cover-1","Man",2021103105,1,1,0,"1"
"107",1367,2021091201,2.64460568115666,37.1645400228512,198.413386046512,"(8:52) (Shotgun) J.Allen pass incomplete short middle to E.Sanders [T.Watt].",2,2,13,"BUF","PIT","PIT",38,"08:52",3,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,72,"EMPTY","0 RB, 0 TE, 5 WR",5,"2 DL, 3 LB, 6 DB","TRADITIONAL",0,"Cover-2","Zone",2021101708,1,1,0,"1"
"108",1367,2021091208,2.15716025443538,67.196071696075,123.606205128205,"(9:00) (Shotgun) R.Fitzpatrick pass incomplete short right to J.McKissic [U.Nwosu]. WAS-R.Fitzpatrick was injured during the play. ",2,1,10,"WAS","LAC","WAS",32,"09:00",6,10,"I",NA,0,0,NA,NA,NA,NA,NA,NA,42,"SHOTGUN","2 RB, 1 TE, 2 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",1,"Cover-6","Zone",2021101708,1,1,0,"1"
"109",1368,2021090900,2.52255238591551,74.1197271585446,156.493337142857,"(9:48) D.Prescott pass short right to C.Lamb to DAL 47 for 22 yards (D.White).",2,1,10,"DAL","TB","DAL",25,"09:48",14,7,"C",NA,22,22,NA,NA,NA,NA,NA,NA,35,"SINGLEBACK","2 RB, 1 TE, 2 WR",7,"3 DL, 3 LB, 5 DB","TRADITIONAL",1,"Cover-3","Zone",2021103101,0,1,0,"1"
"110",1368,2021091210,2.21202145246865,63.5548218580925,119.349431428571,"(8:01) (Shotgun) M.Jones pass incomplete deep left to J.Meyers (J.McCourty) [B.Scarlett].",2,2,6,"NE","MIA","NE",36,"08:01",3,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,46,"SHOTGUN","1 RB, 2 TE, 2 WR",7,"3 DL, 4 LB, 4 DB","TRADITIONAL",0,"Cover-0","Man",2021103101,0,1,0,"1"
"111",1368,2021091300,2.30568044731356,69.1130958357928,142.496862162162,"(8:15) (No Huddle, Shotgun) D.Carr pass short left to K.Drake pushed ob at LV 36 for 6 yards (M.Harrison).",2,2,5,"LV","BAL","LV",30,"08:15",0,14,"C",NA,6,6,NA,NA,NA,NA,NA,NA,40,"SHOTGUN","2 RB, 1 TE, 2 WR",6,"3 DL, 4 LB, 4 DB","TRADITIONAL",0,"Cover-3","Zone",2021103101,0,1,0,"1"
"112",137,2021090900,2.07508233466244,97.1986988931894,34.6480333333334,"(13:18) (Shotgun) D.Prescott pass deep left to A.Cooper pushed ob at DAL 30 for 28 yards (A.Winfield).",1,1,10,"DAL","TB","DAL",2,"13:18",0,0,"C",NA,28,28,NA,NA,NA,NA,NA,NA,108,"EMPTY","1 RB, 2 TE, 2 WR",6,"4 DL, 4 LB, 3 DB","TRADITIONAL",0,"Cover-3","Zone",2021101708,1,1,0,"1"
"113",1371,2021091206,2.77134276005137,64.3939003331359,175.452232692308,"(5:11) C.Wentz pass short right to J.Taylor to IND 41 for 8 yards (R.Green, J.Adams).",2,1,10,"IND","SEA","IND",33,"05:11",10,14,"C",NA,8,8,NA,NA,NA,NA,NA,NA,43,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Cover-3","Zone",2021091206,0,0,0,"0"
"114",1387,2021091209,2.69703663456079,85.3692931963788,64.6246083333333,"(5:56) (Shotgun) B.Mayfield pass short right to A.Schwartz to CLE 23 for 9 yards (L.Sneed).",2,1,15,"CLE","KC","CLE",14,"05:56",10,15,"C",NA,9,9,NA,NA,NA,NA,NA,NA,96,"PISTOL","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021102409,0,0,0,"0"
"115",1388,2021091212,2.54735978242584,94.4683679814072,41.1730666666667,"(3:18) (Shotgun) D.Jones pass short left to K.Rudolph to NYG 7 for 2 yards (R.Darby).",2,3,9,"NYG","DEN","NYG",5,"03:18",7,3,"C",NA,2,2,NA,NA,NA,NA,NA,NA,105,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 3 LB, 6 DB","TRADITIONAL",0,"Quarters","Zone",2021101700,0,1,1,"1"
"116",1390,2021091210,2.24256179249661,63.5884844291106,129.283325714286,"(7:56) (Shotgun) M.Jones pass incomplete short right to N.Agholor (E.Ogbah).",2,3,6,"NE","MIA","NE",36,"07:56",3,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,46,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 1 LB, 6 DB","TRADITIONAL",0,"Cover-2","Zone",2021091210,0,0,0,"0"
"117",1391,2021091211,2.74807344540631,9.42924383934447,301.857425,"(1:14) J.Winston pass short middle to J.Johnson for 1 yard, TOUCHDOWN [R.Gary].",2,4,1,"NO","GB","GB",1,"01:14",10,0,"C",NA,1,1,NA,NA,NA,NA,NA,NA,11,"JUMBO","6 OL, 1 RB, 2 TE, 1 WR",9,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Goal Line","Other",2021102403,1,0,0,"1"
